datetime,temperature_2m,surface_pressure,wind_speed_100m,wind_direction_100m
2019-09-22 02:45:00+02:00,12.2695,984.559285,7.522618,100.337548
2019-09-22 03:00:00+02:00,12.057,984.4879,7.531268,100.71308
2019-09-22 03:15:00+02:00,11.907,984.399,7.4086,100.902185
2019-09-22 03:30:00+02:00,11.757,984.3101,7.285932,101.09129
2019-09-22 03:45:00+02:00,11.607,984.2212,7.163264,101.280395
2019-09-22 04:00:00+02:00,11.457,984.1323,7.040596,101.4695
2019-09-22 04:15:00+02:00,11.3195,984.02045,7.055975,101.034002
2019-09-22 04:30:00+02:00,11.182,983.9086,7.071354,100.598505
2019-09-22 04:45:00+02:00,11.0445,983.79675,7.086733,100.163007
2019-09-22 05:00:00+02:00,10.907,983.6849,7.102112,99.72751
2019-09-22 05:15:00+02:00,10.832,983.579875,7.137661,98.880656
2019-09-22 05:30:00+02:00,10.757,983.47485,7.17321,98.033803
2019-09-22 05:45:00+02:00,10.682,983.369825,7.208759,97.18695
2019-09-22 06:00:00+02:00,10.607,983.2648,7.244308,96.340096
2019-09-22 06:15:00+02:00,10.5195,983.1825,7.110282,97.33127
2019-09-22 06:30:00+02:00,10.432,983.1002,6.976256,98.322443
2019-09-22 06:45:00+02:00,10.3445,983.0179,6.84223,99.313616
2019-09-22 07:00:00+02:00,10.257,982.9356,6.708204,100.30479
2019-09-22 07:15:00+02:00,10.407,983.0004,6.57327,101.97015
2019-09-22 07:30:00+02:00,10.557,983.0652,6.438336,103.63551
2019-09-22 07:45:00+02:00,10.707,983.13,6.303402,105.30087
2019-09-22 08:00:00+02:00,10.857,983.1948,6.168468,106.96623
2019-09-22 08:15:00+02:00,11.407,983.1816,5.843931,107.51945
2019-09-22 08:30:00+02:00,11.957,983.1684,5.519393,108.07267
2019-09-22 08:45:00+02:00,12.507,983.1552,5.194856,108.62589
2019-09-22 09:00:00+02:00,13.057,983.142,4.870318,109.17911
2019-09-22 09:15:00+02:00,13.657,983.0846,4.760101,111.4595
2019-09-22 09:30:00+02:00,14.257,983.0272,4.649883,113.73989
2019-09-22 09:45:00+02:00,14.857,982.9698,4.539665,116.02028
2019-09-22 10:00:00+02:00,15.457,982.9124,4.429447,118.30067
2019-09-22 10:15:00+02:00,16.0445,982.804112,4.38304,119.835265
2019-09-22 10:30:00+02:00,16.632,982.695825,4.336633,121.36986
2019-09-22 10:45:00+02:00,17.2195,982.587537,4.290226,122.904455
2019-09-22 11:00:00+02:00,17.807,982.47925,4.243819,124.43905
2019-09-22 11:15:00+02:00,18.332,982.387772,4.168067,124.755982
2019-09-22 11:30:00+02:00,18.857,982.296295,4.092316,125.072915
2019-09-22 11:45:00+02:00,19.382,982.204818,4.016564,125.389848
2019-09-22 12:00:00+02:00,19.907,982.11334,3.940812,125.70678
2019-09-22 12:15:00+02:00,20.3445,981.915305,3.900662,126.14915
2019-09-22 12:30:00+02:00,20.782,981.71727,3.860512,126.59152
2019-09-22 12:45:00+02:00,21.2195,981.519235,3.820362,127.03389
2019-09-22 13:00:00+02:00,21.657,981.3212,3.780212,127.47626
2019-09-22 13:15:00+02:00,21.932,981.27605,3.561881,128.310943
2019-09-22 13:30:00+02:00,22.207,981.2309,3.34355,129.145625
2019-09-22 13:45:00+02:00,22.482,981.18575,3.125219,129.980307
2019-09-22 14:00:00+02:00,22.757,981.1406,2.906888,130.81499
2019-09-22 14:15:00+02:00,22.932,981.036775,2.875238,130.034819
2019-09-22 14:30:00+02:00,23.107,980.93295,2.843588,129.254648
2019-09-22 14:45:00+02:00,23.282,980.829125,2.811938,128.474476
2019-09-22 15:00:00+02:00,23.457,980.7253,2.780288,127.694305
2019-09-22 15:15:00+02:00,23.4695,980.605275,2.917757,128.607651
2019-09-22 15:30:00+02:00,23.482,980.48525,3.055226,129.520998
2019-09-22 15:45:00+02:00,23.4945,980.365225,3.192696,130.434344
2019-09-22 16:00:00+02:00,23.507,980.2452,3.330165,131.34769
2019-09-22 16:15:00+02:00,23.357,980.181775,3.43604,131.45082
2019-09-22 16:30:00+02:00,23.207,980.11835,3.541915,131.55395
2019-09-22 16:45:00+02:00,23.057,980.054925,3.64779,131.65708
2019-09-22 17:00:00+02:00,22.907,979.9915,3.753665,131.76021
2019-09-22 17:15:00+02:00,22.607,980.00989,3.878263,133.523703
2019-09-22 17:30:00+02:00,22.307,980.02828,4.002862,135.287195
2019-09-22 17:45:00+02:00,22.007,980.04667,4.12746,137.050687
2019-09-22 18:00:00+02:00,21.707,980.06506,4.252058,138.81418
2019-09-22 18:15:00+02:00,21.107,980.004145,4.412001,136.824458
2019-09-22 18:30:00+02:00,20.507,979.94323,4.571944,134.834735
2019-09-22 18:45:00+02:00,19.907,979.882315,4.731887,132.845012
2019-09-22 19:00:00+02:00,19.307,979.8214,4.89183,130.85529
2019-09-22 19:15:00+02:00,18.957,979.833925,4.942156,131.493693
2019-09-22 19:30:00+02:00,18.607,979.84645,4.992481,132.132095
2019-09-22 19:45:00+02:00,18.257,979.858975,5.042807,132.770497
2019-09-22 20:00:00+02:00,17.907,979.8715,5.093132,133.4089
2019-09-22 20:15:00+02:00,17.607,979.937375,5.040505,136.30865
2019-09-22 20:30:00+02:00,17.307,980.00325,4.987877,139.2084
2019-09-22 20:45:00+02:00,17.007,980.069125,4.93525,142.10815
2019-09-22 21:00:00+02:00,16.707,980.135,4.882622,145.0079
2019-09-22 21:15:00+02:00,16.532,980.140925,4.862487,145.912685
2019-09-22 21:30:00+02:00,16.357,980.14685,4.842353,146.81747
2019-09-22 21:45:00+02:00,16.182,980.152775,4.822218,147.722255
2019-09-22 22:00:00+02:00,16.007,980.1587,4.802083,148.62704
2019-09-22 22:15:00+02:00,15.807,980.113485,4.827582,146.668485
2019-09-22 22:30:00+02:00,15.607,980.06827,4.853082,144.70993
2019-09-22 22:45:00+02:00,15.407,980.023055,4.878581,142.751375
2019-09-22 23:00:00+02:00,15.207,979.97784,4.90408,140.79282
2019-09-22 23:15:00+02:00,15.1195,980.01704,4.78824,141.63518
2019-09-22 23:30:00+02:00,15.032,980.05624,4.6724,142.47754
2019-09-22 23:45:00+02:00,14.9445,980.09544,4.55656,143.3199
2019-09-23 00:00:00+02:00,14.857,980.13464,4.440721,144.16226
2019-09-23 00:15:00+02:00,14.7945,980.10383,4.280869,144.281058
2019-09-23 00:30:00+02:00,14.732,980.07302,4.121018,144.399855
2019-09-23 00:45:00+02:00,14.6695,980.04221,3.961167,144.518652
2019-09-23 01:00:00+02:00,14.607,980.0114,3.801316,144.63745
2019-09-23 01:15:00+02:00,14.4695,979.9968,3.846602,140.699212
2019-09-23 01:30:00+02:00,14.332,979.9822,3.891888,136.760975
2019-09-23 01:45:00+02:00,14.1945,979.9676,3.937175,132.822738
2019-09-23 02:00:00+02:00,14.057,979.953,3.982462,128.8845
2019-09-23 02:15:00+02:00,14.007,979.947768,3.982462,128.8845
2019-09-23 02:30:00+02:00,13.957,979.942535,3.982462,128.8845
2019-09-23 02:45:00+02:00,13.907,979.937302,3.982462,128.8845
2019-09-23 03:00:00+02:00,13.857,979.93207,3.982462,128.8845
2019-09-23 03:15:00+02:00,13.807,979.975202,3.923929,130.683585
2019-09-23 03:30:00+02:00,13.757,980.018335,3.865397,132.48267
2019-09-23 03:45:00+02:00,13.707,980.061467,3.806865,134.281755
2019-09-23 04:00:00+02:00,13.657,980.1046,3.748333,136.08084
2019-09-23 04:15:00+02:00,13.5195,980.1626,3.484395,141.610262
2019-09-23 04:30:00+02:00,13.382,980.2206,3.220458,147.139685
2019-09-23 04:45:00+02:00,13.2445,980.2786,2.95652,152.669108
2019-09-23 05:00:00+02:00,13.107,980.3366,2.692582,158.19853
2019-09-23 05:15:00+02:00,12.8695,980.359575,2.844437,163.648898
2019-09-23 05:30:00+02:00,12.632,980.38255,2.996291,169.099265
2019-09-23 05:45:00+02:00,12.3945,980.405525,3.148146,174.549632
2019-09-23 06:00:00+02:00,12.157,980.4285,3.3,180
2019-09-23 06:15:00+02:00,12.0445,980.63441,3.120174,188.884442
2019-09-23 06:30:00+02:00,11.932,980.84032,2.940349,197.768885
2019-09-23 06:45:00+02:00,11.8195,981.04623,2.760523,206.653328
2019-09-23 07:00:00+02:00,11.707,981.25214,2.580698,215.53777
2019-09-23 07:15:00+02:00,11.907,981.41908,2.785523,229.153328
2019-09-23 07:30:00+02:00,12.107,981.58602,2.990349,242.768885
2019-09-23 07:45:00+02:00,12.307,981.75296,3.195174,256.384442
2019-09-23 08:00:00+02:00,12.507,981.9199,3.4,270
2019-09-23 08:15:00+02:00,12.9445,982.13626,3.795492,272.601912
2019-09-23 08:30:00+02:00,13.382,982.35262,4.190984,275.203825
2019-09-23 08:45:00+02:00,13.8195,982.56898,4.586476,277.805737
2019-09-23 09:00:00+02:00,14.257,982.78534,4.981967,280.40765
2019-09-23 09:15:00+02:00,14.5445,982.86423,5.57121,282.784862
2019-09-23 09:30:00+02:00,14.832,982.94312,6.160452,285.162075
2019-09-23 09:45:00+02:00,15.1195,983.02201,6.749695,287.539288
2019-09-23 10:00:00+02:00,15.407,983.1009,7.338937,289.9165
2019-09-23 10:15:00+02:00,15.3695,983.1939,7.434229,289.076665
2019-09-23 10:30:00+02:00,15.332,983.2869,7.52952,288.23683
2019-09-23 10:45:00+02:00,15.2945,983.3799,7.624812,287.396995
2019-09-23 11:00:00+02:00,15.257,983.4729,7.720104,286.55716
2019-09-23 11:15:00+02:00,14.9945,983.590485,7.712641,285.61068
2019-09-23 11:30:00+02:00,14.732,983.70807,7.705179,284.6642
2019-09-23 11:45:00+02:00,14.4695,983.825655,7.697716,283.71772
2019-09-23 12:00:00+02:00,14.207,983.94324,7.690254,282.77124
2019-09-23 12:15:00+02:00,14.1945,983.96618,7.477953,283.39222
2019-09-23 12:30:00+02:00,14.182,983.98912,7.265653,284.0132
2019-09-23 12:45:00+02:00,14.1695,984.01206,7.053352,284.63418
2019-09-23 13:00:00+02:00,14.157,984.035,6.841052,285.25516
2019-09-23 13:15:00+02:00,14.2445,984.14121,6.635988,282.632258
2019-09-23 13:30:00+02:00,14.332,984.24742,6.430925,280.009355
2019-09-23 13:45:00+02:00,14.4195,984.35363,6.225861,277.386452
2019-09-23 14:00:00+02:00,14.507,984.45984,6.020797,274.76355
2019-09-23 14:15:00+02:00,14.5695,984.514905,5.868835,276.50393
2019-09-23 14:30:00+02:00,14.632,984.56997,5.716872,278.24431
2019-09-23 14:45:00+02:00,14.6945,984.625035,5.56491,279.98469
2019-09-23 15:00:00+02:00,14.757,984.6801,5.412948,281.72507
2019-09-23 15:15:00+02:00,14.882,984.693362,5.27729,283.588578
2019-09-23 15:30:00+02:00,15.007,984.706625,5.141633,285.452085
2019-09-23 15:45:00+02:00,15.132,984.719888,5.005976,287.315592
2019-09-23 16:00:00+02:00,15.257,984.73315,4.870318,289.1791
2019-09-23 16:15:00+02:00,15.232,984.730495,4.688656,289.321055
2019-09-23 16:30:00+02:00,15.207,984.72784,4.506994,289.46301
2019-09-23 16:45:00+02:00,15.182,984.725185,4.325332,289.604965
2019-09-23 17:00:00+02:00,15.157,984.72253,4.14367,289.74692
2019-09-23 17:15:00+02:00,15.157,984.819485,4.04183,288.691232
2019-09-23 17:30:00+02:00,15.157,984.91644,3.939989,287.635545
2019-09-23 17:45:00+02:00,15.157,985.013395,3.838148,286.579858
2019-09-23 18:00:00+02:00,15.157,985.11035,3.736308,285.52417
2019-09-23 18:15:00+02:00,15.0445,985.146862,3.760419,285.42414
2019-09-23 18:30:00+02:00,14.932,985.183375,3.784531,285.32411
2019-09-23 18:45:00+02:00,14.8195,985.219888,3.808642,285.22408
2019-09-23 19:00:00+02:00,14.707,985.2564,3.832754,285.12405
2019-09-23 19:15:00+02:00,14.632,985.393825,4.117797,285.131562
2019-09-23 19:30:00+02:00,14.557,985.53125,4.40284,285.139075
2019-09-23 19:45:00+02:00,14.482,985.668675,4.687883,285.146588
2019-09-23 20:00:00+02:00,14.407,985.8061,4.972927,285.1541
2019-09-23 20:15:00+02:00,14.3195,985.917925,4.828842,285.665235
2019-09-23 20:30:00+02:00,14.232,986.02975,4.684758,286.17637
2019-09-23 20:45:00+02:00,14.1445,986.141575,4.540674,286.687505
2019-09-23 21:00:00+02:00,14.057,986.2534,4.396589,287.19864
2019-09-23 21:15:00+02:00,14.0195,986.2252,4.238518,287.146705
2019-09-23 21:30:00+02:00,13.982,986.197,4.080448,287.09477
2019-09-23 21:45:00+02:00,13.9445,986.1688,3.922377,287.042835
2019-09-23 22:00:00+02:00,13.907,986.1406,3.764306,286.9909
2019-09-23 22:15:00+02:00,13.8695,986.136562,3.679091,284.420612
2019-09-23 22:30:00+02:00,13.832,986.132525,3.593877,281.850325
2019-09-23 22:45:00+02:00,13.7945,986.128488,3.508663,279.280038
2019-09-23 23:00:00+02:00,13.757,986.12445,3.423449,276.70975
2019-09-23 23:15:00+02:00,13.6445,986.112425,3.327932,272.66675
2019-09-23 23:30:00+02:00,13.532,986.1004,3.232415,268.62375
2019-09-23 23:45:00+02:00,13.4195,986.088375,3.136898,264.58075
2019-09-24 00:00:00+02:00,13.307,986.07635,3.041381,260.53775
2019-09-24 00:15:00+02:00,13.3195,986.077663,3.052803,256.677127
2019-09-24 00:30:00+02:00,13.332,986.078975,3.064226,252.816505
2019-09-24 00:45:00+02:00,13.3445,986.080287,3.075648,248.955882
2019-09-24 01:00:00+02:00,13.357,986.0816,3.08707,245.09526
2019-09-24 01:15:00+02:00,13.3695,986.082912,3.036846,247.812378
2019-09-24 01:30:00+02:00,13.382,986.084225,2.986622,250.529495
2019-09-24 01:45:00+02:00,13.3945,986.085538,2.936398,253.246612
2019-09-24 02:00:00+02:00,13.407,986.08685,2.886174,255.96373
2019-09-24 02:15:00+02:00,13.4195,986.064012,2.920441,250.918858
2019-09-24 02:30:00+02:00,13.432,986.041175,2.954709,245.873985
2019-09-24 02:45:00+02:00,13.4445,986.018338,2.988976,240.829112
2019-09-24 03:00:00+02:00,13.457,985.9955,3.023243,235.78424
2019-09-24 03:15:00+02:00,13.332,985.982082,3.06626,239.304085
2019-09-24 03:30:00+02:00,13.207,985.968665,3.109276,242.82393
2019-09-24 03:45:00+02:00,13.082,985.955248,3.152293,246.343775
2019-09-24 04:00:00+02:00,12.957,985.94183,3.195309,249.86362
2019-09-24 04:15:00+02:00,12.882,985.836835,2.981717,249.901915
2019-09-24 04:30:00+02:00,12.807,985.73184,2.768125,249.94021
2019-09-24 04:45:00+02:00,12.732,985.626845,2.554532,249.978505
2019-09-24 05:00:00+02:00,12.657,985.52185,2.34094,250.0168
2019-09-24 05:15:00+02:00,12.5445,985.461272,2.438072,247.901892
2019-09-24 05:30:00+02:00,12.432,985.400695,2.535204,245.786985
2019-09-24 05:45:00+02:00,12.3195,985.340118,2.632337,243.672078
2019-09-24 06:00:00+02:00,12.207,985.27954,2.729469,241.55717
2019-09-24 06:15:00+02:00,12.0195,985.113855,2.773824,236.371625
2019-09-24 06:30:00+02:00,11.832,984.94817,2.818178,231.18608
2019-09-24 06:45:00+02:00,11.6445,984.782485,2.862533,226.000535
2019-09-24 07:00:00+02:00,11.457,984.6168,2.906888,220.81499
2019-09-24 07:15:00+02:00,11.507,984.670685,2.945428,220.203122
2019-09-24 07:30:00+02:00,11.557,984.72457,2.983967,219.591255
2019-09-24 07:45:00+02:00,11.607,984.778455,3.022506,218.979388
2019-09-24 08:00:00+02:00,11.657,984.83234,3.061046,218.36752
2019-09-24 08:15:00+02:00,11.982,984.843205,2.686297,218.727022
2019-09-24 08:30:00+02:00,12.307,984.85407,2.311548,219.086525
2019-09-24 08:45:00+02:00,12.632,984.864935,1.936799,219.446028
2019-09-24 09:00:00+02:00,12.957,984.8758,1.56205,219.80553
2019-09-24 09:15:00+02:00,13.307,984.840475,1.296538,209.854148
2019-09-24 09:30:00+02:00,13.657,984.80515,1.031025,199.902765
2019-09-24 09:45:00+02:00,14.007,984.769825,0.765512,189.951382
2019-09-24 10:00:00+02:00,14.357,984.7345,0.5,180
2019-09-24 10:15:00+02:00,14.8195,984.58955,0.598607,173.358752
2019-09-24 10:30:00+02:00,15.282,984.4446,0.697214,166.717505
2019-09-24 10:45:00+02:00,15.7445,984.29965,0.79582,160.076258
2019-09-24 11:00:00+02:00,16.207,984.1547,0.894427,153.43501
2019-09-24 11:15:00+02:00,16.607,983.954,1.156233,157.104098
2019-09-24 11:30:00+02:00,17.007,983.7533,1.418038,160.773185
2019-09-24 11:45:00+02:00,17.407,983.5526,1.679843,164.442272
2019-09-24 12:00:00+02:00,17.807,983.3519,1.941649,168.11136
2019-09-24 12:15:00+02:00,17.9945,983.153162,2.15802,170.062135
2019-09-24 12:30:00+02:00,18.182,982.954425,2.374391,172.01291
2019-09-24 12:45:00+02:00,18.3695,982.755688,2.590762,173.963685
2019-09-24 13:00:00+02:00,18.557,982.55695,2.807134,175.91446
2019-09-24 13:15:00+02:00,18.382,982.441862,2.718233,173.99378
2019-09-24 13:30:00+02:00,18.207,982.326775,2.629332,172.0731
2019-09-24 13:45:00+02:00,18.032,982.211687,2.540431,170.15242
2019-09-24 14:00:00+02:00,17.857,982.0966,2.45153,168.23174
2019-09-24 14:15:00+02:00,17.957,981.9615,2.368978,169.1413
2019-09-24 14:30:00+02:00,18.057,981.8264,2.286425,170.05086
2019-09-24 14:45:00+02:00,18.157,981.6913,2.203873,170.96042
2019-09-24 15:00:00+02:00,18.257,981.5562,2.12132,171.86998
2019-09-24 15:15:00+02:00,18.3695,981.37386,2.082162,170.216585
2019-09-24 15:30:00+02:00,18.482,981.19152,2.043004,168.56319
2019-09-24 15:45:00+02:00,18.5945,981.00918,2.003846,166.909795
2019-09-24 16:00:00+02:00,18.707,980.82684,1.964688,165.2564
2019-09-24 16:15:00+02:00,18.6695,980.774488,2.032533,171.5185
2019-09-24 16:30:00+02:00,18.632,980.722135,2.100378,177.7806
2019-09-24 16:45:00+02:00,18.5945,980.669782,2.168223,184.0427
2019-09-24 17:00:00+02:00,18.557,980.61743,2.236068,190.3048
2019-09-24 17:15:00+02:00,18.4195,980.433498,2.114372,179.98768
2019-09-24 17:30:00+02:00,18.282,980.249565,1.992677,169.67056
2019-09-24 17:45:00+02:00,18.1445,980.065632,1.870981,159.35344
2019-09-24 18:00:00+02:00,18.007,979.8817,1.749286,149.03632
2019-09-24 18:15:00+02:00,17.6695,979.749775,1.906207,153.122012
2019-09-24 18:30:00+02:00,17.332,979.61785,2.063129,157.207705
2019-09-24 18:45:00+02:00,16.9945,979.485925,2.220051,161.293398
2019-09-24 19:00:00+02:00,16.657,979.354,2.376973,165.37909
2019-09-24 19:15:00+02:00,16.457,979.3331,2.699586,171.785192
2019-09-24 19:30:00+02:00,16.257,979.3122,3.022198,178.191295
2019-09-24 19:45:00+02:00,16.057,979.2913,3.344811,184.597398
2019-09-24 20:00:00+02:00,15.857,979.2704,3.667424,191.0035
2019-09-24 20:15:00+02:00,15.657,979.32214,3.95732,191.545765
2019-09-24 20:30:00+02:00,15.457,979.37388,4.247216,192.08803
2019-09-24 20:45:00+02:00,15.257,979.42562,4.537111,192.630295
2019-09-24 21:00:00+02:00,15.057,979.47736,4.827007,193.17256
2019-09-24 21:15:00+02:00,15.007,979.375095,4.946199,190.419678
2019-09-24 21:30:00+02:00,14.957,979.27283,5.06539,187.666795
2019-09-24 21:45:00+02:00,14.907,979.170565,5.184581,184.913912
2019-09-24 22:00:00+02:00,14.857,979.0683,5.303772,182.16103
2019-09-24 22:15:00+02:00,14.732,979.030875,5.358499,182.919358
2019-09-24 22:30:00+02:00,14.607,978.99345,5.413226,183.677685
2019-09-24 22:45:00+02:00,14.482,978.956025,5.467953,184.436012
2019-09-24 23:00:00+02:00,14.357,978.9186,5.52268,185.19434
2019-09-24 23:15:00+02:00,14.132,978.8463,5.492936,184.426018
2019-09-24 23:30:00+02:00,13.907,978.774,5.463192,183.657695
2019-09-24 23:45:00+02:00,13.682,978.7017,5.433447,182.889372
2019-09-25 00:00:00+02:00,13.457,978.6294,5.403703,182.12105
2019-09-25 00:15:00+02:00,13.282,978.46535,5.281852,180.424092
2019-09-25 00:30:00+02:00,13.107,978.3013,5.160001,178.727135
2019-09-25 00:45:00+02:00,12.932,978.13725,5.03815,177.030178
2019-09-25 01:00:00+02:00,12.757,977.9732,4.916299,175.33322
2019-09-25 01:15:00+02:00,12.8945,978.012112,4.899918,178.57418
2019-09-25 01:30:00+02:00,13.032,978.051025,4.883536,181.81514
2019-09-25 01:45:00+02:00,13.1695,978.089938,4.867155,185.0561
2019-09-25 02:00:00+02:00,13.307,978.12885,4.850773,188.29706
2019-09-25 02:15:00+02:00,13.3445,978.011678,4.740634,185.24769
2019-09-25 02:30:00+02:00,13.382,977.894505,4.630494,182.19832
2019-09-25 02:45:00+02:00,13.4195,977.777332,4.520355,179.14895
2019-09-25 03:00:00+02:00,13.457,977.66016,4.410215,176.09958
2019-09-25 03:15:00+02:00,13.382,977.627932,4.684706,177.855203
2019-09-25 03:30:00+02:00,13.307,977.595705,4.959196,179.610825
2019-09-25 03:45:00+02:00,13.232,977.563478,5.233686,181.366448
2019-09-25 04:00:00+02:00,13.157,977.53125,5.508176,183.12207
2019-09-25 04:15:00+02:00,13.1445,977.505688,5.459665,187.291295
2019-09-25 04:30:00+02:00,13.132,977.480125,5.411154,191.46052
2019-09-25 04:45:00+02:00,13.1195,977.454562,5.362643,195.629745
2019-09-25 05:00:00+02:00,13.107,977.429,5.314132,199.79897
2019-09-25 05:15:00+02:00,13.1695,977.387175,5.477661,202.672472
2019-09-25 05:30:00+02:00,13.232,977.34535,5.641191,205.545975
2019-09-25 05:45:00+02:00,13.2945,977.303525,5.80472,208.419478
2019-09-25 06:00:00+02:00,13.357,977.2617,5.968249,211.29298
2019-09-25 06:15:00+02:00,13.507,977.20495,6.252771,216.14739
2019-09-25 06:30:00+02:00,13.657,977.1482,6.537292,221.0018
2019-09-25 06:45:00+02:00,13.807,977.09145,6.821814,225.85621
2019-09-25 07:00:00+02:00,13.957,977.0347,7.106335,230.71062
2019-09-25 07:15:00+02:00,13.982,977.013085,7.263174,230.463018
2019-09-25 07:30:00+02:00,14.007,976.99147,7.420014,230.215415
2019-09-25 07:45:00+02:00,14.032,976.969855,7.576853,229.967812
2019-09-25 08:00:00+02:00,14.057,976.94824,7.733693,229.72021
2019-09-25 08:15:00+02:00,14.107,977.026243,8.148141,233.14891
2019-09-25 08:30:00+02:00,14.157,977.104245,8.562589,236.57761
2019-09-25 08:45:00+02:00,14.207,977.182248,8.977037,240.00631
2019-09-25 09:00:00+02:00,14.257,977.26025,9.391485,243.43501
2019-09-25 09:15:00+02:00,14.182,977.446188,9.299716,246.875192
2019-09-25 09:30:00+02:00,14.107,977.632125,9.207948,250.315375
2019-09-25 09:45:00+02:00,14.032,977.818062,9.11618,253.755558
2019-09-25 10:00:00+02:00,13.957,978.004,9.024411,257.19574
2019-09-25 10:15:00+02:00,14.0945,978.139725,8.486592,258.305355
2019-09-25 10:30:00+02:00,14.232,978.27545,7.948774,259.41497
2019-09-25 10:45:00+02:00,14.3695,978.411175,7.410955,260.524585
2019-09-25 11:00:00+02:00,14.507,978.5469,6.873136,261.6342
2019-09-25 11:15:00+02:00,14.8195,978.57975,6.587725,262.223425
2019-09-25 11:30:00+02:00,15.132,978.6126,6.302314,262.81265
2019-09-25 11:45:00+02:00,15.4445,978.64545,6.016903,263.401875
2019-09-25 12:00:00+02:00,15.757,978.6783,5.731492,263.9911
2019-09-25 12:15:00+02:00,16.132,978.596188,5.577535,264.372192
2019-09-25 12:30:00+02:00,16.507,978.514075,5.423577,264.753285
2019-09-25 12:45:00+02:00,16.882,978.431962,5.26962,265.134378
2019-09-25 13:00:00+02:00,17.257,978.34985,5.115662,265.51547
2019-09-25 13:15:00+02:00,16.9945,978.395278,5.337163,263.99636
2019-09-25 13:30:00+02:00,16.732,978.440705,5.558664,262.47725
2019-09-25 13:45:00+02:00,16.4695,978.486132,5.780165,260.95814
2019-09-25 14:00:00+02:00,16.207,978.53156,6.001666,259.43903
2019-09-25 14:15:00+02:00,16.0945,978.51977,6.145938,257.195088
2019-09-25 14:30:00+02:00,15.982,978.50798,6.29021,254.951145
2019-09-25 14:45:00+02:00,15.8695,978.49619,6.434482,252.707202
2019-09-25 15:00:00+02:00,15.757,978.4844,6.578754,250.46326
2019-09-25 15:15:00+02:00,15.8695,978.423475,6.282444,252.676225
2019-09-25 15:30:00+02:00,15.982,978.36255,5.986134,254.88919
2019-09-25 15:45:00+02:00,16.0945,978.301625,5.689824,257.102155
2019-09-25 16:00:00+02:00,16.207,978.2407,5.393515,259.31512
2019-09-25 16:15:00+02:00,16.332,978.253738,5.353761,260.340877
2019-09-25 16:30:00+02:00,16.457,978.266775,5.314008,261.366635
2019-09-25 16:45:00+02:00,16.582,978.279812,5.274254,262.392393
2019-09-25 17:00:00+02:00,16.707,978.29285,5.234501,263.41815
2019-09-25 17:15:00+02:00,16.6195,978.307888,5.488726,263.225538
2019-09-25 17:30:00+02:00,16.532,978.322925,5.74295,263.032925
2019-09-25 17:45:00+02:00,16.4445,978.337962,5.997175,262.840312
2019-09-25 18:00:00+02:00,16.357,978.353,6.2514,262.6477
2019-09-25 18:15:00+02:00,16.082,978.396982,6.222336,259.72935
2019-09-25 18:30:00+02:00,15.807,978.440965,6.193272,256.811
2019-09-25 18:45:00+02:00,15.532,978.484948,6.164208,253.89265
2019-09-25 19:00:00+02:00,15.257,978.52893,6.135145,250.9743
2019-09-25 19:15:00+02:00,14.932,978.640022,6.010259,248.862138
2019-09-25 19:30:00+02:00,14.607,978.751115,5.885373,246.749975
2019-09-25 19:45:00+02:00,14.282,978.862208,5.760487,244.637812
2019-09-25 20:00:00+02:00,13.957,978.9733,5.635601,242.52565
2019-09-25 20:15:00+02:00,13.807,979.1027,5.620661,241.256738
2019-09-25 20:30:00+02:00,13.657,979.2321,5.605721,239.987825
2019-09-25 20:45:00+02:00,13.507,979.3615,5.590781,238.718912
2019-09-25 21:00:00+02:00,13.357,979.4909,5.57584,237.45
2019-09-25 21:15:00+02:00,13.1695,979.567825,5.49765,235.880042
2019-09-25 21:30:00+02:00,12.982,979.64475,5.41946,234.310085
2019-09-25 21:45:00+02:00,12.7945,979.721675,5.341269,232.740128
2019-09-25 22:00:00+02:00,12.607,979.7986,5.263079,231.17017
2019-09-25 22:15:00+02:00,12.382,979.774365,5.212467,231.433692
2019-09-25 22:30:00+02:00,12.157,979.75013,5.161855,231.697215
2019-09-25 22:45:00+02:00,11.932,979.725895,5.111244,231.960738
2019-09-25 23:00:00+02:00,11.707,979.70166,5.060632,232.22426
2019-09-25 23:15:00+02:00,11.657,979.79317,5.016386,231.040595
2019-09-25 23:30:00+02:00,11.607,979.88468,4.972139,229.85693
2019-09-25 23:45:00+02:00,11.557,979.97619,4.927892,228.673265
2019-09-26 00:00:00+02:00,11.507,980.0677,4.883646,227.4896
2019-09-26 00:15:00+02:00,11.582,980.027337,4.813821,224.2123
2019-09-26 00:30:00+02:00,11.657,979.986975,4.743996,220.935
2019-09-26 00:45:00+02:00,11.732,979.946612,4.674171,217.6577
2019-09-26 01:00:00+02:00,11.807,979.90625,4.604346,214.3804
2019-09-26 01:15:00+02:00,11.9945,979.950622,4.51392,217.035275
2019-09-26 01:30:00+02:00,12.182,979.994995,4.423493,219.69015
2019-09-26 01:45:00+02:00,12.3695,980.039368,4.333067,222.345025
2019-09-26 02:00:00+02:00,12.557,980.08374,4.24264,224.9999
2019-09-26 02:15:00+02:00,12.5195,980.128205,4.228701,226.210942
2019-09-26 02:30:00+02:00,12.482,980.17267,4.214762,227.421985
2019-09-26 02:45:00+02:00,12.4445,980.217135,4.200823,228.633028
2019-09-26 03:00:00+02:00,12.407,980.2616,4.186884,229.84407
